sofifa_id,player_url,short_name,long_name,age,,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,,player_tags,team_position,,,,,nation_position,,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
178625,https://sofifa.com/player/178625/pedro-mosquera-parada/20/159586,Mosquera,Pedro Mosquera Parada,31,,184,76,Spain,SD Huesca,73,73,3000000,7000,"CDM, CM",Left,2,3,3,Medium/Medium,Lean,Yes,,,CDM,,,,,,,48,59,69,67,71,73,,,,,,,"Leadership, Finesse Shot, Giant Throw-in",61,58,65,70,51,65,79,70,69,71,64,34,69,71,62,61,70,83,68,62,74,74,70,72,51,71,73,70,63,10,15,8,14,10
178628,https://sofifa.com/player/178628/fernando-forestieri/20/159586,F. Forestieri,Fernando MartÃ_n Forestieri,29,,172,67,Italy,Sheffield Wednesday,73,73,4000000,26000,"ST, CAM",Right,1,3,4,High/Medium,Normal,No,,#Acrobat,SUB,,,,,,,78,73,68,79,48,67,,,,,,,"Selfish, Argues with Officials, Crowd Favourite, Skilled Dribbling",64,73,59,72,71,78,70,65,60,77,82,74,90,70,88,75,84,68,63,73,73,42,70,73,67,71,50,53,31,6,6,7,12,8
179696,https://sofifa.com/player/179696/emiliano-insua/20/159586,E. InsÃºa,Emiliano AdriÃ¡n InsÃºa Zapata,30,,180,79,Argentina,VfB Stuttgart,73,73,3200000,20000,"LB, LWB",Left,2,2,3,High/Low,Normal,No,,,SUB,,,,,,,66,64,71,73,71,77,,,,,,,Dives Into Tackles (CPU AI Only),75,49,70,74,64,74,59,68,72,74,65,66,68,74,68,85,71,77,76,76,80,76,68,64,66,72,64,74,73,11,10,9,8,16
179746,https://sofifa.com/player/179746/sam-vokes/20/159586,S. Vokes,Sam Vokes,29,,188,90,Wales,Stoke City,73,73,4000000,31000,ST,Right,1,3,2,Medium/Medium,Stocky,Yes,,,SUB,,,,,SUB,,51,75,61,64,43,81,,,,,,,Long Passer (CPU AI Only),59,75,81,61,70,61,61,46,60,72,48,53,50,73,60,80,85,73,84,69,80,42,77,68,79,75,42,38,29,13,14,9,9,7
179765,https://sofifa.com/player/179765/emiliano-vecchio/20/159586,E. Vecchio,Emiliano Gabriel Vecchio,30,,178,80,Argentina,Al Ittihad,73,73,3700000,29000,"CM, CAM",Right,1,3,3,Medium/Medium,Stocky,No,,,RCM,,,,,,,75,68,72,76,57,71,,,,,,,"Finesse Shot, Crowd Favourite",64,64,63,76,69,76,63,75,72,75,73,77,83,70,70,72,55,71,81,70,52,58,69,74,71,70,55,59,47,9,16,8,10,7
179897,https://sofifa.com/player/179897/ragnar-sigurdhsson/20/159586,R. SigurÃ°sson,Ragnar SigurÃ°sson,33,,187,77,Iceland,Iceland,73,73,0,0,CB,Right,1,3,2,Medium/Medium,Lean,No,,,,,,,,LCB,,61,40,55,43,73,79,,,,,,,Diver,40,26,74,66,25,30,42,32,62,52,60,61,56,68,60,59,60,78,81,52,80,74,29,55,65,68,74,71,71,9,8,6,9,12
180359,https://sofifa.com/player/180359/luis-carlos-correia-pinto/20/159586,Luisinho,Luis Carlos Correia Pinto,34,,171,62,Portugal,SD Huesca,73,73,1400000,7000,LB,Left,1,3,3,High/Medium,Lean,Yes,,,LB,,,,,,,68,53,71,72,72,61,,,,,,,Dives Into Tackles (CPU AI Only),76,49,68,75,45,71,67,59,68,74,69,67,69,77,78,59,33,53,58,53,83,76,66,64,51,70,63,77,78,8,8,13,8,12
180808,https://sofifa.com/player/180808/ondrej-kudela/20/159586,O. KÃºdela,OndÅ™ej KÃºdela,32,,182,78,Czech Republic,SK Slavia Praha,73,73,2600000,1000,"CB, CDM",Right,1,3,2,Medium/High,Normal,No,,,RCB,,,,,SUB,,72,54,64,66,73,75,,,,,,,"Leadership, Long Passer (CPU AI Only)",56,51,68,72,56,63,46,46,69,66,71,73,72,73,73,59,71,81,75,55,70,75,55,64,62,78,74,73,72,13,9,15,14,7
180823,https://sofifa.com/player/180823/radim-reznik/20/159586,R. Å˜eznÃ_k,Radim Å˜eznÃ_k,30,,183,82,Czech Republic,Viktoria PlzeÅˆ,73,73,3200000,1000,"RB, CB",Right,1,3,3,Medium/High,Normal,No,,,RB,,,,,,,72,57,62,68,73,73,,,,,,,Injury Prone,71,58,78,66,54,66,38,47,61,68,71,72,75,74,70,62,70,71,75,53,73,72,54,58,53,65,70,74,74,11,12,10,12,10
181123,https://sofifa.com/player/181123/tomas-horava/20/159586,T. HoÅ™ava,TomÃ¡Å¡ HoÅ™ava,31,,181,68,Czech Republic,Viktoria PlzeÅˆ,73,73,3400000,1000,"CM, CDM, CAM",Right,1,4,3,High/High,Lean,No,,,CAM,,,,,SUB,,65,67,71,73,60,64,,,,,,,"Argues with Officials, Finesse Shot, Speed Dribbler (CPU AI Only)",64,63,57,73,66,72,68,59,72,74,67,63,75,73,69,74,66,76,58,71,62,65,63,75,65,78,55,65,56,8,7,7,9,14
181236,https://sofifa.com/player/181236/fernando-h-boldrin/20/159586,Fernando Boldrin,Fernando Henrique Boldrin,30,,181,75,Brazil,Ã‡aykur Rizespor,73,73,3800000,13000,"CAM, RM",Right,1,4,3,Medium/Medium,Normal,No,,,RM,,,,,,,67,68,72,72,59,63,,,,,,,"Argues with Officials, Crowd Favourite",63,67,60,77,65,72,65,74,74,74,69,65,67,69,65,68,52,59,64,71,70,62,71,70,66,66,59,57,54,13,13,11,15,10
181383,https://sofifa.com/player/181383/jakob-johansson/20/159586,J. Johansson,Jakob Johansson,29,,187,86,Sweden,Stade Rennais FC,73,73,3800000,32000,"CM, CDM",Right,1,2,3,High/High,Normal,No,,#Strength,SUB,,,,,,,52,63,65,64,74,81,,,,,,,,46,59,66,77,59,65,55,42,70,69,51,52,50,71,48,74,42,85,86,68,74,74,67,68,44,76,72,80,65,7,11,15,9,13
181404,https://sofifa.com/player/181404/larrys-mabiala/20/159586,L. Mabiala,Larrys Mabiala Destin,31,,189,84,DR Congo,Portland Timbers,73,73,3000000,7000,CB,Right,1,2,2,Low/Medium,Normal,No,,#Strength,RCB,,,,,,,50,44,51,50,71,84,,,,,,,"Injury Prone, Long Passer (CPU AI Only)",40,40,78,56,33,51,48,37,54,56,51,50,31,64,34,48,70,86,86,50,82,71,27,54,58,57,70,71,71,11,12,12,13,7
181445,https://sofifa.com/player/181445/rasmus-bengtsson/20/159586,R. Bengtsson,Rasmus Bengtsson,33,,186,80,Sweden,MalmÃ¶ FF,73,73,1900000,7000,CB,Right,1,3,2,Medium/Medium,Normal,No,,,CB,,,,,,,42,37,54,55,73,72,,,,,,,"Power Free-Kick, Avoids Using Weaker Foot",38,38,64,64,35,52,42,24,62,58,40,44,52,73,60,36,83,52,80,35,76,79,36,55,46,74,71,74,72,11,8,8,8,15
181459,https://sofifa.com/player/181459/vassilis-torosidis/20/159586,V. Torosidis,Vassilis Torosidis,34,,183,82,Greece,Olympiacos CFP,73,73,1400000,1000,"RB, LB, CDM",Right,2,3,3,Medium/High,Normal,No,,,SUB,,,,,SUB,,65,55,65,68,76,71,,,,,,,Dives Into Tackles (CPU AI Only),77,40,68,70,35,68,68,40,64,70,63,67,65,72,66,77,66,61,75,71,74,76,56,50,50,76,80,76,76,9,14,8,9,9
181560,https://sofifa.com/player/181560/mapou-yanga-mbiwa/20/159586,M. Yanga-Mbiwa,Mapou Yanga-Mbiwa,30,,184,77,France,Olympique Lyonnais,73,73,3200000,41000,CB,Right,2,3,2,Medium/Medium,Normal,Yes,,,RES,,,,,,,64,35,55,62,72,73,,,,,,,Diver,52,23,74,68,28,61,33,23,64,61,63,64,62,72,62,52,73,67,75,41,76,72,36,42,49,65,69,73,73,9,13,9,6,10
181780,https://sofifa.com/player/181780/tim-matavz/20/159586,T. MatavÅ_,Tim MatavÅ_,30,,188,81,Slovenia,Vitesse,73,73,3900000,17000,ST,Right,2,4,3,Medium/Low,Normal,No,,,LS,,,,,,,49,74,51,67,30,69,,,,,,,,43,77,81,54,74,66,69,55,36,74,46,51,60,74,48,75,66,66,75,68,56,20,80,58,70,76,29,23,22,10,15,16,12,12
181795,https://sofifa.com/player/181795/fedor-kudryashov/20/159586,F. Kudryashov,Fedor Kudryashov,32,,181,81,Russia,Russia,73,73,0,0,"CB, LWB",Left,1,3,2,Medium/Medium,Normal,No,,,,,,,,LCB,,72,45,63,64,72,72,,,,,,,Dives Into Tackles (CPU AI Only),71,41,63,68,51,61,47,41,60,66,71,73,73,74,63,43,70,72,73,56,71,74,45,58,46,69,72,74,75,16,11,11,12,8
182959,https://sofifa.com/player/182959/ales-hruska/20/159586,A. HruÅ¡ka,AleÅ¡ HruÅ¡ka,33,,192,88,Czech Republic,Viktoria PlzeÅˆ,73,73,2200000,1000,GK,Right,1,2,1,Medium/Medium,Normal,No,,,GK,,,,,,,,,,,,,71,71,70,72,32,74,,13,12,12,19,11,13,12,13,15,19,28,35,22,75,44,53,52,21,66,13,16,12,12,19,18,26,16,23,22,71,71,70,74,72
183187,https://sofifa.com/player/183187/valentin-stocker/20/159586,V. Stocker,Valentin Stocker,30,,179,73,Switzerland,FC Basel 1893,73,73,3800000,21000,"LM, CAM, RM",Left,2,4,3,Medium/Medium,Normal,Yes,,,LM,,,,,,,68,67,76,74,48,63,,,,,,,Crowd Favourite,73,65,54,77,73,74,75,72,74,75,67,69,77,70,74,68,71,50,66,68,68,42,74,79,67,66,66,37,35,7,8,7,10,7
183254,https://sofifa.com/player/183254/paulo-vinicius-de-souza-nascimento/20/159586,Paulo VinÃ_cius,Paulo VinÃ_cius de Souza Nascimento,34,,187,86,Brazil,CFR Cluj,73,73,1500000,10000,CB,Right,1,3,2,Low/High,Normal,No,,,RCB,,,,,,,41,51,56,56,72,79,,,,,,,Long Passer (CPU AI Only),47,47,74,60,50,54,59,50,62,57,53,31,65,67,41,62,83,65,84,53,83,73,39,53,46,70,70,73,71,16,6,16,15,16
183353,https://sofifa.com/player/183353/victor-david-diaz-miguel/20/159586,VÃ_ctor DÃ_az,VÃ_ctor David DÃ_az Miguel,31,,184,72,Spain,Granada CF,73,73,2900000,15000,"RB, CB",Right,1,3,3,Medium/High,Lean,No,,,RB,,,,,,,73,56,66,66,70,76,,,,,,,Long Passer (CPU AI Only),72,56,73,72,35,65,59,51,56,69,74,72,63,73,58,67,88,82,72,54,75,71,64,64,42,64,65,72,71,14,8,10,13,12
183422,https://sofifa.com/player/183422/jonny-howson/20/159586,J. Howson,Jonny Howson,31,,180,77,England,Middlesbrough,73,73,3400000,27000,"CM, RWB, RM",Right,1,4,3,Medium/High,Normal,Yes,,,RB,,,,,,,65,70,69,71,65,72,,,,,,,,63,65,45,71,72,70,66,61,70,73,66,64,70,71,69,78,59,87,66,72,71,66,70,73,63,74,62,72,66,16,9,12,11,12
183520,https://sofifa.com/player/183520/francisco-merida-perez/20/159586,Fran MÃ©rida,Francisco MÃ©rida PÃ©rez,29,,177,74,Spain,CA Osasuna,73,73,3400000,23000,"CDM, CM",Left,1,3,3,Medium/Medium,Normal,Yes,,,LDM,,,,,,,59,71,75,69,66,73,,,,,,,"Long Throw-in, Argues with Officials",73,66,43,76,57,70,82,80,75,72,61,58,59,68,68,79,65,69,72,75,82,68,70,74,79,64,65,72,70,11,11,8,6,10
183581,https://sofifa.com/player/183581/jesus-molina/20/159586,J. Molina,JesÃºs Antonio Molina Granados,31,,186,77,Mexico,Guadalajara,73,73,3000000,27000,"CDM, CM, CB",Right,1,4,3,Medium/High,Lean,No,,,LCM,,,,,,,66,58,65,66,71,82,,,,,,,"Long Passer (CPU AI Only), Giant Throw-in",60,55,85,70,43,63,40,47,70,69,64,68,68,73,69,64,74,91,80,62,79,72,70,67,52,70,66,71,72,16,11,14,14,15
183644,https://sofifa.com/player/183644/alexander-grunwald/20/159586,A. GrÃ_nwald,Alexander GrÃ_nwald,30,,188,84,Austria,FK Austria Wien,73,73,3800000,15000,"CAM, CM",Left,1,2,3,Medium/Medium,Normal,No,,,LCM,,,,,,,65,69,72,72,56,78,,,,,,,"Avoids Using Weaker Foot, Beat Offside Trap, Finesse Shot",67,69,58,74,65,72,76,76,70,75,64,65,66,69,70,72,68,81,83,70,65,61,68,75,63,70,55,54,52,12,13,12,11,12
183774,https://sofifa.com/player/183774/ryan-bennett/20/159586,R. Bennett,Ryan Bennett,29,,188,78,England,Wolverhampton Wanderers,73,73,3400000,51000,CB,Right,1,2,2,Low/Medium,Normal,Yes,,,RCB,,,,,,,35,25,46,34,74,74,,,,,,,Inflexible,27,20,73,65,16,24,22,25,64,47,36,35,30,68,34,43,74,63,77,22,79,71,22,31,28,54,76,75,74,6,16,12,8,12
183795,https://sofifa.com/player/183795/georg-margreitter/20/159586,G. Margreitter,Georg Margreitter,30,,186,85,Austria,1. FC NÃ_rnberg,73,73,3200000,11000,CB,Right,1,2,2,Medium/High,Normal,Yes,,,RCB,,,,,,,47,24,49,44,74,73,,,,,,,,35,16,74,60,14,39,37,20,55,47,43,50,39,69,55,48,72,54,82,18,75,71,26,49,23,60,73,79,72,13,14,7,15,9
183916,https://sofifa.com/player/183916/jeremy-pied/20/159586,J. Pied,JÃ©rÃ©my Pied,30,,173,73,France,LOSC Lille,73,73,3200000,26000,"RB, LB",Right,1,3,3,High/Medium,Normal,No,,,SUB,,,,,,,66,67,73,74,73,68,,,,,,,Dives Into Tackles (CPU AI Only),75,60,71,76,66,75,75,71,73,75,67,65,72,68,77,79,69,68,64,72,77,73,66,67,61,73,73,73,71,13,9,7,15,7
183936,https://sofifa.com/player/183936/mitchell-donald/20/159586,M. Donald,Mitchell Glenn Donald,30,,183,75,Netherlands,Yeni Malatyaspor,73,73,3300000,11000,"CDM, CM",Right,1,3,3,Medium/Medium,Stocky,No,,,RDM,,,,,,,70,67,67,67,68,81,,,,,,,,52,63,65,77,69,67,55,50,69,70,62,76,57,73,62,77,72,79,85,67,75,70,68,68,54,66,69,68,64,7,11,16,15,6
183975,https://sofifa.com/player/183975/jean-armel-kana-biyik/20/159586,J. Kana-Biyik,Jean-Armel Kana-Biyik,29,,184,86,Cameroon,GaziÅŸehir Gaziantep F.K.,73,73,3400000,12000,CB,Right,2,3,2,Low/Medium,Stocky,No,,,RCB,,,,,SUB,,63,31,49,57,72,79,,,,,,,Power Free-Kick,36,20,73,60,30,56,24,19,57,59,62,63,52,69,56,44,75,69,85,38,77,72,35,48,45,71,71,73,69,15,13,15,13,8
184031,https://sofifa.com/player/184031/luis-carlos-pereira-carneiro/20/159586,LicÃ¡,Luis Carlos Pereira Carneiro,30,,181,70,Portugal,Os Belenenses,73,73,3800000,7000,"LW, RW, ST",Right,1,3,4,High/Medium,Lean,No,,,LW,,,,,,,75,72,69,73,42,70,,,,,,,"Diver, Avoids Using Weaker Foot",70,74,60,71,73,74,66,67,62,72,77,74,76,76,65,75,72,74,67,66,70,55,77,73,57,72,35,38,34,12,6,8,15,6
184133,https://sofifa.com/player/184133/andre-castro-pereira/20/159586,Castro,AndrÃ© de Castro Pereira,31,,181,75,Portugal,GÃ¶ztepe SK,73,73,3500000,20000,"CAM, CDM",Right,1,2,3,High/Medium,Normal,No,,,RDM,,,,,,,67,71,71,74,64,76,,,,,,,Argues with Officials,66,64,55,74,62,74,71,55,72,75,68,66,76,70,71,84,67,75,77,76,76,69,70,74,63,69,63,66,61,8,16,13,6,13
184274,https://sofifa.com/player/184274/chris-basham/20/159586,C. Basham,Chris Basham,30,,190,80,England,Sheffield United,73,73,3200000,25000,CB,Right,1,2,2,High/Medium,Lean,No,,,RCB,,,,,,,66,43,57,59,72,79,,,,,,,"Diver, Injury Prone, Giant Throw-in",52,37,68,63,52,62,48,30,60,56,63,68,53,68,57,59,71,79,79,40,80,75,48,59,31,59,70,73,70,14,15,6,7,6
184823,https://sofifa.com/player/184823/djalma-braume-manuel-abel-campos/20/159586,Djalma,Djalma Braume Manuel Abel Campos,32,,179,78,Angola,Alanyaspor,73,73,3100000,13000,"LM, RM, CM",Right,2,3,3,High/High,Stocky,No,,,SUB,,,,,,,81,69,68,73,46,75,,,,,,,"Power Free-Kick, Argues with Officials, Early Crosser",70,69,60,71,59,75,73,65,67,71,82,81,73,67,76,75,75,70,81,68,67,47,72,63,57,74,50,41,35,14,12,8,10,7
185163,https://sofifa.com/player/185163/luca-rossettini/20/159586,L. Rossettini,Luca Rossettini,34,,187,82,Italy,Lecce,73,73,1500000,14000,CB,Right,2,2,2,Medium/High,Normal,No,,,LCB,,,,,,,53,44,46,53,74,73,,,,,,,Long Passer (CPU AI Only),35,29,74,58,34,50,42,36,58,54,55,51,58,70,49,65,73,57,79,60,76,76,32,28,45,74,75,73,72,5,5,5,5,5
185172,https://sofifa.com/player/185172/vincenzo-fiorillo/20/159586,V. Fiorillo,Vincenzo Fiorillo,29,,190,79,Italy,Pescara,73,73,2800000,4000,GK,Right,1,2,1,Medium/Medium,Lean,No,,,GK,,,,,,,,,,,,,73,68,64,77,39,71,Acrobatic Clearance,8,15,9,28,7,14,9,4,25,19,36,42,46,70,35,48,72,31,63,6,11,15,10,42,22,62,21,10,10,73,68,64,71,77
185199,https://sofifa.com/player/185199/sebastian-ribas/20/159586,S. Ribas,SebastiÃ¡n CÃ©sar Helios Ribas Barbato,31,,189,80,Uruguay,Rosario Central,73,73,3600000,15000,ST,Right,1,4,3,Medium/Medium,Normal,No,,,SUB,,,,,,,66,74,51,66,30,74,,,,,,,,42,74,80,53,71,66,68,64,40,69,60,70,68,71,45,81,81,68,84,68,57,20,72,58,70,59,35,21,14,11,15,11,8,9
185204,https://sofifa.com/player/185204/diego-angelo-de-oliveira/20/159586,Diego Ã‚ngelo,Diego Ã‚ngelo de Oliveira,33,,192,84,Brazil,Antalyaspor,73,73,1900000,14000,CB,Left,1,2,2,Medium/High,Normal,No,,#Strength,LCB,,,,,,,34,62,65,50,75,77,,,,,,,"Long Throw-in, Diver, Leadership, Argues with Officials",69,52,77,68,28,50,63,77,69,58,33,35,30,61,29,84,34,69,86,72,75,73,54,51,59,68,78,74,70,10,7,16,9,15
186197,https://sofifa.com/player/186197/gael-kakuta/20/159586,G. Kakuta,GaÃ«l Kakuta,28,,173,64,DR Congo,Amiens SC,73,73,4000000,16000,"RM, CF",Left,2,3,4,Medium/Medium,Lean,Yes,,#Acrobat,CAM,,,,,,,78,69,70,79,40,62,,,,,,,Crowd Favourite,73,69,67,69,62,77,77,78,66,79,81,75,91,66,86,77,87,64,66,65,42,46,68,70,62,74,30,41,25,7,12,7,14,13
186351,https://sofifa.com/player/186351/leroy-fer/20/159586,L. Fer,Leroy Fer,29,,188,79,Netherlands,Feyenoord,73,73,3400000,11000,"CDM, CM",Right,2,4,3,Medium/Medium,Normal,Yes,,,RCM,,,,,,,68,72,68,72,69,81,,,,,,,"Power Free-Kick, Injury Prone, Selfish, Argues with Officials",67,67,78,73,66,75,49,44,74,72,65,71,68,70,51,85,83,82,79,73,82,68,65,68,72,72,67,70,69,9,8,14,16,14
186392,https://sofifa.com/player/186392/joel-ward/20/159586,J. Ward,Joel Ward,29,,188,83,England,Crystal Palace,73,73,3300000,37000,"RB, LB",Right,1,3,3,Medium/High,Normal,Yes,,,RB,,,,,,,58,52,66,66,76,71,,,,,,,,72,46,73,69,33,64,43,34,69,69,55,61,62,74,60,64,65,68,71,59,74,76,64,66,40,72,74,77,78,8,7,7,10,11
186511,https://sofifa.com/player/186511/rene-roman-hinojo/20/159586,RenÃ©,RenÃ© RomÃ¡n Hinojo,35,,183,79,Spain,UD AlmerÃ_a,73,73,1100000,4000,GK,Right,1,2,1,Medium/Medium,Normal,No,,,GK,,,,,,,,,,,,,77,70,66,73,54,71,Second Wind,12,18,17,25,19,14,16,22,40,19,51,56,62,72,60,50,82,24,67,17,29,16,15,28,21,52,18,13,19,77,70,66,71,73
186519,https://sofifa.com/player/186519/juan-torres-ruiz/20/159586,Juan Cala,Juan Torres Ruiz,29,,185,78,Spain,CÃ¡diz CF,73,73,3400000,9000,"CB, CDM",Right,1,3,2,Medium/High,Lean,No,,,LCB,,,,,,,61,53,62,60,71,80,,,,,,,"Inflexible, Leadership",59,46,70,72,47,57,67,37,69,63,55,66,67,67,59,70,84,79,82,59,73,72,36,47,46,59,70,72,67,15,8,14,15,10
186614,https://sofifa.com/player/186614/samuel-di-carmine/20/159586,S. Di Carmine,Samuel Di Carmine,30,,187,78,Italy,Hellas Verona,73,73,3900000,15000,ST,Right,1,4,3,High/Low,Normal,No,,,ST,,,,,,,69,72,53,72,36,76,,,,,,,Beat Offside Trap,45,73,72,62,66,72,66,62,42,72,72,66,80,68,61,79,70,74,86,65,57,42,73,49,75,75,42,21,17,16,14,16,11,13
187043,https://sofifa.com/player/187043/stefan-johansen/20/159586,S. Johansen,Stefan Marius Johansen,28,,182,78,Norway,Fulham,73,73,4000000,35000,"CM, CDM",Left,1,3,3,High/High,Lean,Yes,,,LCM,,,,,RM,,68,70,72,73,66,74,,,,,,,"Injury Prone, Argues with Officials, Speed Dribbler (CPU AI Only)",70,69,53,72,64,70,72,75,72,76,66,70,75,71,73,73,65,81,68,74,83,65,66,72,51,75,71,68,64,7,16,7,9,14
187075,https://sofifa.com/player/187075/dayro-moreno/20/159586,D. Moreno,Dayro Mauricio Moreno Galindo,33,,177,79,Colombia,Club AtlÃ©tico Talleres,73,73,2500000,15000,ST,Right,1,4,3,High/Low,Normal,No,,,SUB,,,,,,,64,75,67,72,42,65,,,,,,,Argues with Officials,63,73,69,67,75,72,73,74,64,70,68,60,74,76,68,78,47,71,68,74,52,41,74,70,80,75,55,27,24,16,15,10,12,6
187858,https://sofifa.com/player/187858/paul-jose-mpoku/20/159586,P. Mpoku,Paul-JosÃ© M'Poku Ebunge,27,,180,79,DR Congo,Standard de LiÃ¨ge,73,73,4200000,14000,"RM, LM, CAM",Right,1,4,4,Medium/Low,Normal,No,,,SUB,,,,,,,69,74,74,73,46,69,,,,,,,Argues with Officials,72,70,54,73,74,74,76,78,75,74,70,68,68,68,71,80,72,68,73,77,60,52,71,74,77,78,37,50,41,8,11,7,10,13
188370,https://sofifa.com/player/188370/wallace-reis-silva/20/159586,Wallace,Wallace Reis da Silva,31,,184,76,Brazil,GÃ¶ztepe SK,73,73,3000000,18000,CB,Right,1,2,2,Medium/Medium,Normal,No,,,RCB,,,,,,,42,52,59,52,73,69,,,,,,,,52,52,73,68,57,50,25,47,68,58,34,48,37,68,56,62,84,45,76,45,79,76,37,54,53,66,70,74,70,10,9,7,13,8
188397,https://sofifa.com/player/188397/ronny-rodelin/20/159586,R. Rodelin,Ronny Rodelin,29,,192,82,France,En Avant de Guingamp,73,73,3900000,9000,"CAM, ST",Right,1,3,3,Medium/Medium,Lean,No,,,ST,,,,,,,56,72,72,72,43,69,,,,,,,"Selfish, Argues with Officials",72,73,76,73,74,75,68,65,70,75,55,57,61,72,55,73,80,77,75,69,42,54,73,73,72,66,44,30,19,8,13,10,16,10
188554,https://sofifa.com/player/188554/daniel-pacheco-lobato/20/159586,Dani Pacheco,Daniel Pacheco Lobato,28,,168,65,Spain,MÃ¡laga CF,73,73,4000000,10000,LM,Right,1,3,3,High/Low,Normal,No,,,SUB,,,,,,,71,69,74,78,36,60,,,,,,,"Beat Offside Trap, Crowd Favourite",71,71,47,76,62,77,78,80,74,77,72,70,88,68,91,65,74,68,60,71,48,39,66,69,69,66,41,28,23,12,8,10,13,12
188607,https://sofifa.com/player/188607/rodrigo-salinas/20/159586,R. Salinas,Rodrigo Salinas Dorantes,31,,179,74,Mexico,Deportivo Toluca,73,73,2900000,18000,"RB, LB",Right,1,3,3,High/High,Lean,No,,,RWB,,,,,,,72,67,72,70,70,72,,,,,,,Dives Into Tackles (CPU AI Only),76,66,61,75,44,71,70,61,70,72,72,72,66,70,57,75,63,82,68,67,70,68,69,68,73,75,70,73,72,10,6,9,16,14
188768,https://sofifa.com/player/188768/sereso-geoffroy-gonzaroua-die/20/159586,Serey DiÃ©,Sereso Geoffroy Gonzaroua DiÃ©,34,,179,77,Ivory Coast,FC Basel 1893,73,73,1500000,19000,"CDM, CM",Right,2,3,3,Medium/High,Normal,No,,,SUB,,,,,CDM,,66,53,65,70,71,78,,,,,,,"Injury Prone, Argues with Officials",56,49,64,71,43,67,59,55,69,72,70,63,76,70,79,65,78,73,76,54,89,73,58,64,50,70,69,74,73,14,11,13,15,11
188992,https://sofifa.com/player/188992/marcelo-estigarribia/20/159586,M. Estigarribia,Marcelo Alejandro Estigarribia Balmori,31,,181,74,Paraguay,Club AtlÃ©tico ColÃ_n,73,73,3500000,12000,"LM, RM, CM",Left,1,4,3,High/Medium,Lean,No,,,LCM,,,,,,,79,65,70,72,61,71,,,,,,,Early Crosser,71,65,61,72,65,72,69,69,70,70,77,81,79,74,67,63,64,77,68,64,71,59,74,65,67,76,55,66,65,13,13,16,14,7
189059,https://sofifa.com/player/189059/jake-livermore/20/159586,J. Livermore,Jake Livermore,29,,180,74,England,West Bromwich Albion,73,73,3800000,35000,"CM, CDM",Right,2,2,3,Medium/Medium,Stocky,Yes,,,RDM,,,,,,,62,63,70,69,72,78,,,,,,,,65,59,66,76,59,66,69,58,73,74,64,61,65,74,72,72,69,84,77,68,77,72,60,66,57,78,75,72,66,9,15,8,10,9
189099,https://sofifa.com/player/189099/jonathan-kodjia/20/159586,J. Kodjia,Jonathan Kodjia,29,,189,77,Ivory Coast,Aston Villa,73,73,4000000,46000,"ST, LW",Right,1,3,3,High/Medium,Lean,No,,,SUB,,,,,ST,,77,70,57,73,27,73,,,,,,,Injury Free,49,72,72,67,64,77,56,56,43,68,74,79,77,66,65,74,71,76,76,62,64,26,73,58,71,71,17,26,19,8,14,16,9,13
189167,https://sofifa.com/player/189167/aron-gunnarsson/20/159586,A. Gunnarsson,Aron Einar Gunnarsson,30,,178,86,Iceland,Iceland,73,73,0,0,"CDM, CM",Right,1,3,3,Low/High,Normal,Yes,,,,,,,,RCM,,53,62,67,69,70,74,,,,,,,"Injury Prone, Long Shot Taker (CPU AI Only), Giant Throw-in",64,57,68,71,61,66,56,59,70,71,55,52,73,71,72,70,73,72,72,66,83,76,63,64,52,68,64,72,71,11,6,16,10,9
189196,https://sofifa.com/player/189196/caiuby-fr-da-silva/20/159586,Caiuby,Caiuby Francisco da Silva,30,,184,85,Brazil,FC Augsburg,73,73,3800000,20000,"LM, ST",Right,2,4,3,High/Medium,Normal,Yes,,,RES,,,,,,,80,73,68,71,38,81,,,,,,,,68,71,78,71,59,70,68,49,64,72,77,83,73,72,66,85,91,84,81,72,73,49,72,71,61,63,37,24,22,13,7,15,7,15
189211,https://sofifa.com/player/189211/saul-berjon-perez/20/159586,SaÃºl BerjÃ_n,SaÃºl BerjÃ_n PÃ©rez,33,,178,85,Spain,Real Oviedo,73,73,2400000,10000,"LM, LW",Right,1,4,3,Medium/Low,Normal,No,,,LM,,,,,,,76,72,74,73,43,64,,,,,,,"Beat Offside Trap, Selfish, Early Crosser, Finesse Shot",75,69,45,73,75,72,80,75,72,74,75,77,72,67,80,77,63,67,74,72,37,60,70,75,74,72,34,43,30,15,11,8,8,11
